Source,Style,Sub_Style,File_Name,File_Path,Neckline,Sleeve,Print,Length,Fit
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_1m87650126084_fiesta.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_1m87650126084_fiesta.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_5657860_white-psycho-red.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_5657860_white-psycho-red.jpg,Scoop,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_6054444_dutch-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_6054444_dutch-blue.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww21517659_flame-scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww21517659_flame-scarlet.jpg,Boat,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_6054083_dutch-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_6054083_dutch-blue.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_1321750_black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_1321750_black.jpg,V-Neck,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_1m87640147100_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_1m87640147100_classic-white.jpg,Collared,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Blouse,uktommy_ww0ww20542118_peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Blouse/uktommy_ww0ww20542118_peacoat.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_dw0dw03634113_bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_dw0dw03634113_bright-white.jpg,Crew,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_6054446_sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_6054446_sky-captain.jpg,Boat,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww20548901_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww20548901_classic-white.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww22292094_black-beauty.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww22292094_black-beauty.jpg,Crew,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_4417241_ivory-flowers.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_4417241_ivory-flowers.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791692_ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791692_ivory.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,tommy_dw0dw04272903_ski-patrol---bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/tommy_dw0dw04272903_ski-patrol---bright-white.jpg,Scoop,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_dw0dw04434418_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_dw0dw04434418_classic-white.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_dw03649_navy-blazer---bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_dw03649_navy-blazer---bright-white.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_4629250_ballerina-pink.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_4629250_ballerina-pink.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_ww0ww22326609_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_ww0ww22326609_classic-white.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_1321750_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_1321750_classic-white.jpg,V-Neck,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_1m87647510421_shirt-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_1m87647510421_shirt-blue.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,uktommy_ww0ww22406094_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/uktommy_ww0ww22406094_classic-white.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_4417234_scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_4417234_scarlet.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Blouse,uktommy_ww0ww20858365_tiny-double-dot-prt---navy-bl.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Blouse/uktommy_ww0ww20858365_tiny-double-dot-prt---navy-bl.jpg,V-Neck,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791657_white-scarlet-gingham.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791657_white-scarlet-gingham.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww20858365_tiny-double-dot-prt---navy-bl.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww20858365_tiny-double-dot-prt---navy-bl.jpg,Collarless,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww21509111_speed-patchwork-stp---black-beauty.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww21509111_speed-patchwork-stp---black-beauty.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5735046_dogwood.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5735046_dogwood.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_rw00801_white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_rw00801_white.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5841180_midnight-heahter.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5841180_midnight-heahter.jpg,Hooded,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_ww21678_flame-scarlet-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_ww21678_flame-scarlet-multi.jpg,Crew,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791657_white-sky-captain-gingham.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791657_white-sky-captain-gingham.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791692_peony.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791692_peony.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5428219_blue-multi-stripe.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5428219_blue-multi-stripe.jpg,Scoop,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww24151903_regatta-sunshine-cl.white.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww24151903_regatta-sunshine-cl.white.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww20548901_ithaca-stp-hydrangea---multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww20548901_ithaca-stp-hydrangea---multi.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_1m87646083400_core-navy.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_1m87646083400_core-navy.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_dw0dw03968901_serenity---bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_dw0dw03968901_serenity---bright-white.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791629_sky-captain-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791629_sky-captain-multi.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_dw0dw03969385_aqua-foam.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_dw0dw03969385_aqua-foam.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww23624901_light-pink--classic-white-stripe.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww23624901_light-pink--classic-white-stripe.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_1m87647510421_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_1m87647510421_classic-white.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_dw0dw04085002_black-iris.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_dw0dw04085002_black-iris.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_ww21301_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_ww21301_midnight.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_1657664344100_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_1657664344100_classic-white.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww23701100_midnight.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww23701100_midnight.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_dw0dw04300407_nautical-blue.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_dw0dw04300407_nautical-blue.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_ww19761_tommy-tartan-large-red.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_ww19761_tommy-tartan-large-red.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_ww0ww22323903_samoan-sun---classic-white-stp.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_ww0ww22323903_samoan-sun---classic-white-stp.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww21209118_hydrangea.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww21209118_hydrangea.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791622_ivory-combo.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791622_ivory-combo.jpg,Boat,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791614_ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791614_ivory.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_5734955_ivory-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_5734955_ivory-multi.jpg,High-Neck,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_dw0dw04088689_spiced-coral.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_dw0dw04088689_spiced-coral.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,tommy_ww0ww21074902_peacoat---snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/tommy_ww0ww21074902_peacoat---snow-white.jpg,Boat,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_1652_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_1652_classic-white.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_ww21009_midnight.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_ww21009_midnight.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_dw04188_snow-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_dw04188_snow-white.jpg,V-Neck,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_6190665_ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_6190665_ivory.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_dw04356_adry-mid-blue-rigid.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_dw04356_adry-mid-blue-rigid.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_1m87646083475_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_1m87646083475_classic-white.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_4559755_scarlet-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_4559755_scarlet-multi.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_rw00821_black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_rw00821_black.jpg,V-Neck,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,tommy_dw0dw04654113_bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/tommy_dw0dw04654113_bright-white.jpg,Scoop,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww21331094_black-beauty.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww21331094_black-beauty.jpg,Scoop,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww23532902_light-pink--classic-white-stripe.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww23532902_light-pink--classic-white-stripe.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_4417241_midnight-ivory-polka-dots.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_4417241_midnight-ivory-polka-dots.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_uw00832_navy-blazer.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_uw00832_navy-blazer.jpg,V-Neck,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_ww22042_midnight---classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_ww22042_midnight---classic-white.jpg,Boat,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5735021_ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5735021_ivory.jpg,V-Neck,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5791688_sunshine.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5791688_sunshine.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_ww0ww21341039_classic-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_ww0ww21341039_classic-white.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Blouse,uktommy_dw0dw03634901_bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Blouse/uktommy_dw0dw03634901_bright-white.jpg,Crew,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_dw0dw03634901_bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_dw0dw03634901_bright-white.jpg,Crew,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5841182_scarlet.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5841182_scarlet.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5899873_bloom-multi.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5899873_bloom-multi.jpg,Scoop,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,tommy_ww0ww22332902_lt-grey-htr----classic-white-stp.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/tommy_ww0ww22332902_lt-grey-htr----classic-white-stp.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_dw04290_gold-earth---bright-white.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_dw04290_gold-earth---bright-white.jpg,Boat,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww23530903_sky-captain---white-heart.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww23530903_sky-captain---white-heart.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_6054441_scarlet-ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_6054441_scarlet-ivory.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_5657858_black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_5657858_black.jpg,Hooded,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Blouse,uktommy_ww0ww20858443_tiny-double-dot-prt---navy-bl.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Blouse/uktommy_ww0ww20858443_tiny-double-dot-prt---navy-bl.jpg,V-Neck,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww20858443_tiny-double-dot-prt---navy-bl.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww20858443_tiny-double-dot-prt---navy-bl.jpg,Collarless,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_ww20542_peacoat.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_ww20542_peacoat.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww21481901_black-beauty-multi---floral.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww21481901_black-beauty-multi---floral.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,usatommy_rw00758_black.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/usatommy_rw00758_black.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_6054444_sky-captain.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_6054444_sky-captain.jpg,Crew,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_6155248_midnight-heather.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_6155248_midnight-heather.jpg,V-Neck,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_dw0dw04310902_bright-white---spiced-coral.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_dw0dw04310902_bright-white---spiced-coral.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,macys_5299603_sky-captain-ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/macys_5299603_sky-captain-ivory.jpg,Collared,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5734969_bloom-ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5734969_bloom-ivory.jpg,Scoop,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_6190632_ivory-orchid.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_6190632_ivory-orchid.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5583211_scarlet-combo.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5583211_scarlet-combo.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Polo-Shirts,uktommy_1m87646083100_navy-blazer.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Polo-Shirts/uktommy_1m87646083100_navy-blazer.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Tops,macys_5299602_pacific-caymen-stripe.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Tops/macys_5299602_pacific-caymen-stripe.jpg,Collared,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Shirt,uktommy_ww0ww23624901_shirt-blue--classic-white-stripe.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-Shirt/uktommy_ww0ww23624901_shirt-blue--classic-white-stripe.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww23701039_classic-white.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww23701039_classic-white.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5439864_scarlet-combo.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5439864_scarlet-combo.jpg,Scoop,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,macys_5605045_ivory.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/macys_5605045_ivory.jpg,Collared,Short Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww21328652_dutch-blue.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww21328652_dutch-blue.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,tommy_ww0ww22550609_silver-peony.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/tommy_ww0ww22550609_silver-peony.jpg,High-Neck,3/4 Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_ww0ww21330100_classic-white.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_ww0ww21330100_classic-white.jpg,Crew,Long Sleeve,,NA,NA
Tommy-Hilfiger,Tops,TH-T-Shirts,usatommy_ww21876_global-stp-star.jpg,http://35.186.213.88//Tommy-Hilfiger/Women/Apparel/Tops/TH-T-Shirts/usatommy_ww21876_global-stp-star.jpg,Scoop,Sleeveless,,NA,NA
Tommy-Hilfiger,Tops,TH-Sweatshirts,uktommy_dw0dw04081242_light-grey-htr.jpg,http://35.186.213.88/Tommy-Hilfiger/Women/Apparel/Tops/TH-Sweatshirts/uktommy_dw0dw04081242_light-grey-htr.jpg,Crew,Short Sleeve,,NA,NA
